datetime,births,year,month,day,day_of_week
23-01-1984,9925,1984,1,23,0
24-01-1984,10285,1984,1,24,1
25-01-1984,10254,1984,1,25,2
26-01-1984,10144,1984,1,26,3
27-01-1984,10287,1984,1,27,4
28-01-1984,8550,1984,1,28,5
29-01-1984,8191,1984,1,29,6
30-01-1984,9880,1984,1,30,0
31-01-1984,10129,1984,1,31,1
01-02-1984,10039,1984,2,1,2
02-02-1984,10127,1984,2,2,3
03-02-1984,10199,1984,2,3,4
04-02-1984,8514,1984,2,4,5
05-02-1984,8276,1984,2,5,6
06-02-1984,9954,1984,2,6,0
07-02-1984,10083,1984,2,7,1
08-02-1984,10127,1984,2,8,2
09-02-1984,10001,1984,2,9,3
10-02-1984,10584,1984,2,10,4
11-02-1984,8747,1984,2,11,5
12-02-1984,8356,1984,2,12,6
13-02-1984,9977,1984,2,13,0
14-02-1984,11265,1984,2,14,1
15-02-1984,10213,1984,2,15,2
16-02-1984,10253,1984,2,16,3
17-02-1984,10229,1984,2,17,4
18-02-1984,8871,1984,2,18,5
19-02-1984,8377,1984,2,19,6
20-02-1984,9815,1984,2,20,0
21-02-1984,10189,1984,2,21,1
22-02-1984,10303,1984,2,22,2
23-02-1984,9995,1984,2,23,3
24-02-1984,10310,1984,2,24,4
25-02-1984,8637,1984,2,25,5
26-02-1984,8294,1984,2,26,6
27-02-1984,10052,1984,2,27,0
28-02-1984,10431,1984,2,28,1
29-02-1984,9680,1984,2,29,2
01-03-1984,10471,1984,3,1,3
02-03-1984,10505,1984,3,2,4
03-03-1984,8808,1984,3,3,5
04-03-1984,8363,1984,3,4,6
05-03-1984,10124,1984,3,5,0
06-03-1984,10557,1984,3,6,1
07-03-1984,10359,1984,3,7,2
08-03-1984,10276,1984,3,8,3
09-03-1984,10095,1984,3,9,4
10-03-1984,8663,1984,3,10,5
11-03-1984,8401,1984,3,11,6
12-03-1984,10252,1984,3,12,0
13-03-1984,10271,1984,3,13,1
14-03-1984,10176,1984,3,14,2
15-03-1984,10329,1984,3,15,3
16-03-1984,10706,1984,3,16,4
17-03-1984,8883,1984,3,17,5
18-03-1984,8331,1984,3,18,6
19-03-1984,10427,1984,3,19,0
20-03-1984,10714,1984,3,20,1
21-03-1984,10395,1984,3,21,2
22-03-1984,10353,1984,3,22,3
23-03-1984,10284,1984,3,23,4
24-03-1984,8566,1984,3,24,5
25-03-1984,8266,1984,3,25,6
26-03-1984,10166,1984,3,26,0
27-03-1984,10356,1984,3,27,1
28-03-1984,10300,1984,3,28,2
29-03-1984,10157,1984,3,29,3
30-03-1984,10269,1984,3,30,4
31-03-1984,8514,1984,3,31,5
01-04-1984,8202,1984,4,1,6
02-04-1984,10016,1984,4,2,0
03-04-1984,10052,1984,4,3,1
04-04-1984,10331,1984,4,4,2
05-04-1984,9971,1984,4,5,3
06-04-1984,10340,1984,4,6,4
07-04-1984,8567,1984,4,7,5
08-04-1984,8057,1984,4,8,6
09-04-1984,10033,1984,4,9,0
10-04-1984,10199,1984,4,10,1
11-04-1984,9830,1984,4,11,2
12-04-1984,10282,1984,4,12,3
13-04-1984,10102,1984,4,13,4
14-04-1984,8577,1984,4,14,5
15-04-1984,8088,1984,4,15,6
16-04-1984,9991,1984,4,16,0
17-04-1984,10570,1984,4,17,1
18-04-1984,10086,1984,4,18,2
19-04-1984,10057,1984,4,19,3
20-04-1984,9689,1984,4,20,4
21-04-1984,8263,1984,4,21,5
22-04-1984,7891,1984,4,22,6
23-04-1984,9931,1984,4,23,0
24-04-1984,10293,1984,4,24,1
25-04-1984,10052,1984,4,25,2
26-04-1984,10200,1984,4,26,3
27-04-1984,10152,1984,4,27,4
28-04-1984,8484,1984,4,28,5
29-04-1984,7721,1984,4,29,6
30-04-1984,10097,1984,4,30,0
01-05-1984,10535,1984,5,1,1
02-05-1984,10187,1984,5,2,2
03-05-1984,10238,1984,5,3,3
04-05-1984,10292,1984,5,4,4
05-05-1984,8380,1984,5,5,5
06-05-1984,8184,1984,5,6,6
07-05-1984,9813,1984,5,7,0
08-05-1984,10203,1984,5,8,1
09-05-1984,9688,1984,5,9,2
10-05-1984,9946,1984,5,10,3
11-05-1984,10275,1984,5,11,4
12-05-1984,8378,1984,5,12,5
13-05-1984,8199,1984,5,13,6
14-05-1984,10087,1984,5,14,0
15-05-1984,10289,1984,5,15,1
16-05-1984,10005,1984,5,16,2
17-05-1984,9851,1984,5,17,3
18-05-1984,10080,1984,5,18,4
19-05-1984,8476,1984,5,19,5
20-05-1984,8282,1984,5,20,6
21-05-1984,10181,1984,5,21,0
22-05-1984,10780,1984,5,22,1
23-05-1984,10371,1984,5,23,2
24-05-1984,10133,1984,5,24,3
25-05-1984,10575,1984,5,25,4
26-05-1984,8849,1984,5,26,5
27-05-1984,8388,1984,5,27,6
28-05-1984,8411,1984,5,28,0
29-05-1984,10268,1984,5,29,1
30-05-1984,10285,1984,5,30,2
31-05-1984,10099,1984,5,31,3
01-06-1984,10401,1984,6,1,4
02-06-1984,8880,1984,6,2,5
03-06-1984,8277,1984,6,3,6
04-06-1984,10018,1984,6,4,0
05-06-1984,10514,1984,6,5,1
06-06-1984,10477,1984,6,6,2
07-06-1984,10244,1984,6,7,3
08-06-1984,10560,1984,6,8,4
09-06-1984,8761,1984,6,9,5
10-06-1984,8422,1984,6,10,6
11-06-1984,10327,1984,6,11,0
12-06-1984,10502,1984,6,12,1
13-06-1984,10084,1984,6,13,2
14-06-1984,10732,1984,6,14,3
15-06-1984,10332,1984,6,15,4
16-06-1984,8457,1984,6,16,5
17-06-1984,8611,1984,6,17,6
18-06-1984,10483,1984,6,18,0
19-06-1984,10515,1984,6,19,1
20-06-1984,10655,1984,6,20,2
21-06-1984,10561,1984,6,21,3
22-06-1984,10586,1984,6,22,4
23-06-1984,8972,1984,6,23,5
24-06-1984,8821,1984,6,24,6
25-06-1984,10561,1984,6,25,0
26-06-1984,10980,1984,6,26,1
27-06-1984,10662,1984,6,27,2
28-06-1984,10794,1984,6,28,3
29-06-1984,11087,1984,6,29,4
30-06-1984,8940,1984,6,30,5
01-07-1984,8565,1984,7,1,6
02-07-1984,10807,1984,7,2,0
03-07-1984,11250,1984,7,3,1
04-07-1984,9240,1984,7,4,2
05-07-1984,10789,1984,7,5,3
06-07-1984,11566,1984,7,6,4
07-07-1984,9138,1984,7,7,5
08-07-1984,8956,1984,7,8,6
09-07-1984,10996,1984,7,9,0
10-07-1984,11661,1984,7,10,1
11-07-1984,10923,1984,7,11,2
12-07-1984,11264,1984,7,12,3
13-07-1984,10687,1984,7,13,4
14-07-1984,9213,1984,7,14,5
15-07-1984,9046,1984,7,15,6
16-07-1984,11295,1984,7,16,0
17-07-1984,11493,1984,7,17,1
18-07-1984,11278,1984,7,18,2
19-07-1984,11042,1984,7,19,3
20-07-1984,11185,1984,7,20,4
21-07-1984,9338,1984,7,21,5
22-07-1984,9029,1984,7,22,6
23-07-1984,11176,1984,7,23,0
24-07-1984,11811,1984,7,24,1
25-07-1984,11099,1984,7,25,2
26-07-1984,11003,1984,7,26,3
27-07-1984,11320,1984,7,27,4
28-07-1984,9470,1984,7,28,5
29-07-1984,8901,1984,7,29,6
30-07-1984,10782,1984,7,30,0
31-07-1984,11582,1984,7,31,1
01-08-1984,11227,1984,8,1,2
02-08-1984,11410,1984,8,2,3
03-08-1984,11370,1984,8,3,4
04-08-1984,9594,1984,8,4,5
05-08-1984,9137,1984,8,5,6
06-08-1984,11213,1984,8,6,0
07-08-1984,11884,1984,8,7,1
08-08-1984,11392,1984,8,8,2
09-08-1984,11377,1984,8,9,3
10-08-1984,11364,1984,8,10,4
11-08-1984,9465,1984,8,11,5
12-08-1984,9045,1984,8,12,6
13-08-1984,11017,1984,8,13,0
14-08-1984,11550,1984,8,14,1
15-08-1984,11489,1984,8,15,2
16-08-1984,11301,1984,8,16,3
17-08-1984,11427,1984,8,17,4
18-08-1984,9407,1984,8,18,5
19-08-1984,8945,1984,8,19,6
20-08-1984,11228,1984,8,20,0
21-08-1984,11585,1984,8,21,1
22-08-1984,11180,1984,8,22,2
23-08-1984,11110,1984,8,23,3
24-08-1984,11162,1984,8,24,4
25-08-1984,9254,1984,8,25,5
26-08-1984,9234,1984,8,26,6
27-08-1984,11221,1984,8,27,0
28-08-1984,11829,1984,8,28,1
29-08-1984,11342,1984,8,29,2
30-08-1984,11421,1984,8,30,3
31-08-1984,11481,1984,8,31,4
01-09-1984,9370,1984,9,1,5
02-09-1984,8962,1984,9,2,6
03-09-1984,9343,1984,9,3,0
04-09-1984,11111,1984,9,4,1
05-09-1984,11827,1984,9,5,2
06-09-1984,11442,1984,9,6,3
07-09-1984,11760,1984,9,7,4
08-09-1984,9588,1984,9,8,5
09-09-1984,9354,1984,9,9,6
10-09-1984,11641,1984,9,10,0
11-09-1984,11795,1984,9,11,1
12-09-1984,11388,1984,9,12,2
13-09-1984,11515,1984,9,13,3
14-09-1984,12034,1984,9,14,4
15-09-1984,9880,1984,9,15,5
16-09-1984,9310,1984,9,16,6
17-09-1984,11487,1984,9,17,0
18-09-1984,12038,1984,9,18,1
19-09-1984,11787,1984,9,19,2
20-09-1984,11720,1984,9,20,3
21-09-1984,12121,1984,9,21,4
22-09-1984,9857,1984,9,22,5
23-09-1984,9622,1984,9,23,6
24-09-1984,11980,1984,9,24,0
25-09-1984,12271,1984,9,25,1
26-09-1984,11691,1984,9,26,2
27-09-1984,11174,1984,9,27,3
28-09-1984,11559,1984,9,28,4
29-09-1984,9813,1984,9,29,5
30-09-1984,9462,1984,9,30,6
01-10-1984,11235,1984,10,1,0
02-10-1984,11572,1984,10,2,1
03-10-1984,11487,1984,10,3,2
04-10-1984,11339,1984,10,4,3
05-10-1984,11387,1984,10,5,4
06-10-1984,9523,1984,10,6,5
07-10-1984,8749,1984,10,7,6
08-10-1984,11054,1984,10,8,0
09-10-1984,11435,1984,10,9,1
10-10-1984,11146,1984,10,10,2
11-10-1984,11060,1984,10,11,3
12-10-1984,11018,1984,10,12,4
13-10-1984,9009,1984,10,13,5
14-10-1984,8836,1984,10,14,6
15-10-1984,10961,1984,10,15,0
16-10-1984,10999,1984,10,16,1
17-10-1984,10693,1984,10,17,2
18-10-1984,10597,1984,10,18,3
19-10-1984,10837,1984,10,19,4
20-10-1984,8791,1984,10,20,5
21-10-1984,8544,1984,10,21,6
22-10-1984,10609,1984,10,22,0
23-10-1984,10883,1984,10,23,1
24-10-1984,10395,1984,10,24,2
25-10-1984,10463,1984,10,25,3
26-10-1984,10568,1984,10,26,4
27-10-1984,8882,1984,10,27,5
28-10-1984,8910,1984,10,28,6
29-10-1984,10266,1984,10,29,0
30-10-1984,10458,1984,10,30,1
31-10-1984,10033,1984,10,31,2
01-11-1984,10602,1984,11,1,3
02-11-1984,10436,1984,11,2,4
03-11-1984,8526,1984,11,3,5
04-11-1984,8380,1984,11,4,6
05-11-1984,10572,1984,11,5,0
06-11-1984,10506,1984,11,6,1
07-11-1984,10291,1984,11,7,2
08-11-1984,10378,1984,11,8,3
09-11-1984,10772,1984,11,9,4
10-11-1984,8487,1984,11,10,5
11-11-1984,8576,1984,11,11,6
12-11-1984,10262,1984,11,12,0
13-11-1984,10755,1984,11,13,1
14-11-1984,10403,1984,11,14,2
15-11-1984,10701,1984,11,15,3
16-11-1984,10722,1984,11,16,4
17-11-1984,8688,1984,11,17,5
18-11-1984,8300,1984,11,18,6
19-11-1984,10740,1984,11,19,0
20-11-1984,10941,1984,11,20,1
21-11-1984,10501,1984,11,21,2
22-11-1984,8011,1984,11,22,3
23-11-1984,9689,1984,11,23,4
24-11-1984,8512,1984,11,24,5
25-11-1984,8543,1984,11,25,6
26-11-1984,10656,1984,11,26,0
27-11-1984,10819,1984,11,27,1
28-11-1984,10458,1984,11,28,2
29-11-1984,10387,1984,11,29,3
30-11-1984,10560,1984,11,30,4
01-12-1984,8479,1984,12,1,5
02-12-1984,8348,1984,12,2,6
03-12-1984,10289,1984,12,3,0
04-12-1984,10544,1984,12,4,1
05-12-1984,10182,1984,12,5,2
06-12-1984,10172,1984,12,6,3
07-12-1984,10260,1984,12,7,4
08-12-1984,8459,1984,12,8,5
09-12-1984,8267,1984,12,9,6
10-12-1984,10506,1984,12,10,0
11-12-1984,10747,1984,12,11,1
12-12-1984,10569,1984,12,12,2
13-12-1984,10378,1984,12,13,3
14-12-1984,10630,1984,12,14,4
15-12-1984,8505,1984,12,15,5
16-12-1984,8253,1984,12,16,6
17-12-1984,10760,1984,12,17,0
18-12-1984,11444,1984,12,18,1
19-12-1984,10933,1984,12,19,2
20-12-1984,10825,1984,12,20,3
21-12-1984,10474,1984,12,21,4
22-12-1984,8519,1984,12,22,5
23-12-1984,7901,1984,12,23,6
24-12-1984,8575,1984,12,24,0
25-12-1984,7851,1984,12,25,1
26-12-1984,9777,1984,12,26,2
27-12-1984,11224,1984,12,27,3
28-12-1984,11705,1984,12,28,4
29-12-1984,9254,1984,12,29,5
30-12-1984,8386,1984,12,30,6
31-12-1984,10105,1984,12,31,0
01-01-1985,8335,1985,1,1,1
02-01-1985,9377,1985,1,2,2
03-01-1985,10052,1985,1,3,3
04-01-1985,10458,1985,1,4,4
05-01-1985,8648,1985,1,5,5
06-01-1985,8477,1985,1,6,6
07-01-1985,10078,1985,1,7,0
08-01-1985,10242,1985,1,8,1
09-01-1985,9988,1985,1,9,2
10-01-1985,10150,1985,1,10,3
11-01-1985,10501,1985,1,11,4
12-01-1985,8759,1985,1,12,5
13-01-1985,8247,1985,1,13,6
14-01-1985,10409,1985,1,14,0
15-01-1985,10692,1985,1,15,1
16-01-1985,10199,1985,1,16,2
17-01-1985,10391,1985,1,17,3
18-01-1985,10865,1985,1,18,4
19-01-1985,8982,1985,1,19,5
20-01-1985,8345,1985,1,20,6
21-01-1985,10314,1985,1,21,0
22-01-1985,10598,1985,1,22,1
23-01-1985,10496,1985,1,23,2
24-01-1985,10470,1985,1,24,3
25-01-1985,10755,1985,1,25,4
26-01-1985,8774,1985,1,26,5
27-01-1985,8441,1985,1,27,6
28-01-1985,10322,1985,1,28,0
29-01-1985,10582,1985,1,29,1
30-01-1985,10308,1985,1,30,2
31-01-1985,10162,1985,1,31,3
01-02-1985,10591,1985,2,1,4
02-02-1985,8829,1985,2,2,5
03-02-1985,8347,1985,2,3,6
04-02-1985,10338,1985,2,4,0
05-02-1985,10607,1985,2,5,1
06-02-1985,10506,1985,2,6,2
07-02-1985,10508,1985,2,7,3
08-02-1985,10579,1985,2,8,4
09-02-1985,8921,1985,2,9,5
10-02-1985,8607,1985,2,10,6
11-02-1985,10597,1985,2,11,0
12-02-1985,10889,1985,2,12,1
13-02-1985,10306,1985,2,13,2
14-02-1985,11363,1985,2,14,3
15-02-1985,10681,1985,2,15,4
16-02-1985,8883,1985,2,16,5
17-02-1985,8476,1985,2,17,6
18-02-1985,9925,1985,2,18,0
19-02-1985,10572,1985,2,19,1
20-02-1985,10536,1985,2,20,2
21-02-1985,10583,1985,2,21,3
22-02-1985,10729,1985,2,22,4
23-02-1985,8833,1985,2,23,5
24-02-1985,8836,1985,2,24,6
25-02-1985,10529,1985,2,25,0
26-02-1985,10718,1985,2,26,1
27-02-1985,10671,1985,2,27,2
28-02-1985,10616,1985,2,28,3
01-03-1985,10876,1985,3,1,4
02-03-1985,8824,1985,3,2,5
03-03-1985,8554,1985,3,3,6
04-03-1985,10629,1985,3,4,0
05-03-1985,10797,1985,3,5,1
06-03-1985,10475,1985,3,6,2
07-03-1985,10509,1985,3,7,3
08-03-1985,10927,1985,3,8,4
09-03-1985,9010,1985,3,9,5
10-03-1985,8344,1985,3,10,6
11-03-1985,10544,1985,3,11,0
12-03-1985,10812,1985,3,12,1
13-03-1985,10286,1985,3,13,2
14-03-1985,10732,1985,3,14,3
15-03-1985,10610,1985,3,15,4
16-03-1985,8690,1985,3,16,5
17-03-1985,8503,1985,3,17,6
18-03-1985,10516,1985,3,18,0
19-03-1985,10803,1985,3,19,1
20-03-1985,10683,1985,3,20,2
21-03-1985,10591,1985,3,21,3
22-03-1985,10792,1985,3,22,4
23-03-1985,8867,1985,3,23,5
24-03-1985,8458,1985,3,24,6
25-03-1985,10472,1985,3,25,0
26-03-1985,10918,1985,3,26,1
27-03-1985,10666,1985,3,27,2
28-03-1985,10890,1985,3,28,3
29-03-1985,11037,1985,3,29,4
30-03-1985,8887,1985,3,30,5
31-03-1985,8321,1985,3,31,6
01-04-1985,9834,1985,4,1,0
02-04-1985,11263,1985,4,2,1
03-04-1985,10554,1985,4,3,2
04-04-1985,10589,1985,4,4,3
05-04-1985,10238,1985,4,5,4
06-04-1985,8761,1985,4,6,5
07-04-1985,8136,1985,4,7,6
08-04-1985,10135,1985,4,8,0
09-04-1985,10541,1985,4,9,1
10-04-1985,10559,1985,4,10,2
11-04-1985,10506,1985,4,11,3
12-04-1985,10733,1985,4,12,4
13-04-1985,8766,1985,4,13,5
14-04-1985,8390,1985,4,14,6
15-04-1985,10607,1985,4,15,0
16-04-1985,11121,1985,4,16,1
17-04-1985,10493,1985,4,17,2
18-04-1985,10464,1985,4,18,3
19-04-1985,11178,1985,4,19,4
20-04-1985,8797,1985,4,20,5
21-04-1985,8639,1985,4,21,6
22-04-1985,10712,1985,4,22,0
23-04-1985,11030,1985,4,23,1
24-04-1985,10413,1985,4,24,2
25-04-1985,10634,1985,4,25,3
26-04-1985,10671,1985,4,26,4
27-04-1985,8925,1985,4,27,5
28-04-1985,8059,1985,4,28,6
29-04-1985,10484,1985,4,29,0
30-04-1985,10894,1985,4,30,1
01-05-1985,10727,1985,5,1,2
02-05-1985,10728,1985,5,2,3
03-05-1985,10593,1985,5,3,4
04-05-1985,8680,1985,5,4,5
05-05-1985,8678,1985,5,5,6
06-05-1985,10642,1985,5,6,0
07-05-1985,11267,1985,5,7,1
08-05-1985,10723,1985,5,8,2
09-05-1985,10764,1985,5,9,3
10-05-1985,11005,1985,5,10,4
11-05-1985,8971,1985,5,11,5
12-05-1985,8643,1985,5,12,6
13-05-1985,10154,1985,5,13,0
14-05-1985,11099,1985,5,14,1
15-05-1985,10762,1985,5,15,2
16-05-1985,10409,1985,5,16,3
17-05-1985,10845,1985,5,17,4
18-05-1985,8950,1985,5,18,5
19-05-1985,8453,1985,5,19,6
20-05-1985,10955,1985,5,20,0
21-05-1985,10962,1985,5,21,1
22-05-1985,10908,1985,5,22,2
23-05-1985,10845,1985,5,23,3
24-05-1985,11196,1985,5,24,4
25-05-1985,8925,1985,5,25,5
26-05-1985,8756,1985,5,26,6
27-05-1985,9049,1985,5,27,0
28-05-1985,10865,1985,5,28,1
29-05-1985,11225,1985,5,29,2
30-05-1985,10943,1985,5,30,3
31-05-1985,11288,1985,5,31,4
01-06-1985,8996,1985,6,1,5
02-06-1985,8753,1985,6,2,6
03-06-1985,10538,1985,6,3,0
04-06-1985,10772,1985,6,4,1
05-06-1985,10846,1985,6,5,2
06-06-1985,10805,1985,6,6,3
07-06-1985,10993,1985,6,7,4
08-06-1985,8936,1985,6,8,5
09-06-1985,8789,1985,6,9,6
10-06-1985,10919,1985,6,10,0
11-06-1985,11091,1985,6,11,1
12-06-1985,10620,1985,6,12,2
13-06-1985,10402,1985,6,13,3
14-06-1985,11047,1985,6,14,4
15-06-1985,8991,1985,6,15,5
16-06-1985,8831,1985,6,16,6
17-06-1985,10962,1985,6,17,0
18-06-1985,11141,1985,6,18,1
19-06-1985,10856,1985,6,19,2
20-06-1985,11341,1985,6,20,3
21-06-1985,11204,1985,6,21,4
22-06-1985,9258,1985,6,22,5
23-06-1985,8757,1985,6,23,6
24-06-1985,11014,1985,6,24,0
25-06-1985,11385,1985,6,25,1
26-06-1985,11112,1985,6,26,2
27-06-1985,11066,1985,6,27,3
28-06-1985,11360,1985,6,28,4
29-06-1985,9200,1985,6,29,5
30-06-1985,8877,1985,6,30,6
01-07-1985,11302,1985,7,1,0
02-07-1985,11905,1985,7,2,1
03-07-1985,11698,1985,7,3,2
04-07-1985,9176,1985,7,4,3
05-07-1985,11233,1985,7,5,4
06-07-1985,9326,1985,7,6,5
07-07-1985,9114,1985,7,7,6
08-07-1985,11340,1985,7,8,0
09-07-1985,11882,1985,7,9,1
10-07-1985,11640,1985,7,10,2
11-07-1985,11148,1985,7,11,3
12-07-1985,11459,1985,7,12,4
13-07-1985,9180,1985,7,13,5
14-07-1985,8965,1985,7,14,6
15-07-1985,11414,1985,7,15,0
16-07-1985,11685,1985,7,16,1
17-07-1985,11243,1985,7,17,2
18-07-1985,11231,1985,7,18,3
19-07-1985,11484,1985,7,19,4
20-07-1985,9375,1985,7,20,5
21-07-1985,8914,1985,7,21,6
22-07-1985,11164,1985,7,22,0
23-07-1985,11489,1985,7,23,1
24-07-1985,11100,1985,7,24,2
25-07-1985,11341,1985,7,25,3
26-07-1985,11399,1985,7,26,4
27-07-1985,9441,1985,7,27,5
28-07-1985,8941,1985,7,28,6
29-07-1985,11331,1985,7,29,0
30-07-1985,11707,1985,7,30,1
31-07-1985,11284,1985,7,31,2
01-08-1985,11202,1985,8,1,3
02-08-1985,11221,1985,8,2,4
03-08-1985,9413,1985,8,3,5
04-08-1985,8804,1985,8,4,6
05-08-1985,11160,1985,8,5,0
06-08-1985,11562,1985,8,6,1
07-08-1985,11442,1985,8,7,2
08-08-1985,11533,1985,8,8,3
09-08-1985,11542,1985,8,9,4
10-08-1985,9321,1985,8,10,5
11-08-1985,9027,1985,8,11,6
12-08-1985,11424,1985,8,12,0
13-08-1985,11636,1985,8,13,1
14-08-1985,11540,1985,8,14,2
15-08-1985,11746,1985,8,15,3
16-08-1985,11614,1985,8,16,4
17-08-1985,9680,1985,8,17,5
18-08-1985,9291,1985,8,18,6
19-08-1985,11314,1985,8,19,0
20-08-1985,11903,1985,8,20,1
21-08-1985,11384,1985,8,21,2
22-08-1985,11538,1985,8,22,3
23-08-1985,11434,1985,8,23,4
24-08-1985,9473,1985,8,24,5
25-08-1985,9128,1985,8,25,6
26-08-1985,11324,1985,8,26,0
27-08-1985,11780,1985,8,27,1
28-08-1985,11368,1985,8,28,2
29-08-1985,11515,1985,8,29,3
30-08-1985,11867,1985,8,30,4
31-08-1985,9832,1985,8,31,5
01-09-1985,9145,1985,9,1,6
02-09-1985,9183,1985,9,2,0
03-09-1985,11417,1985,9,3,1
04-09-1985,11985,1985,9,4,2
05-09-1985,11959,1985,9,5,3
06-09-1985,11925,1985,9,6,4
07-09-1985,9564,1985,9,7,5
08-09-1985,9072,1985,9,8,6
09-09-1985,11623,1985,9,9,0
10-09-1985,11828,1985,9,10,1
11-09-1985,11521,1985,9,11,2
12-09-1985,11958,1985,9,12,3
13-09-1985,11330,1985,9,13,4
14-09-1985,9542,1985,9,14,5
15-09-1985,9281,1985,9,15,6
16-09-1985,11849,1985,9,16,0
17-09-1985,12058,1985,9,17,1
18-09-1985,11819,1985,9,18,2
19-09-1985,12212,1985,9,19,3
20-09-1985,12118,1985,9,20,4
21-09-1985,10144,1985,9,21,5
22-09-1985,9798,1985,9,22,6
23-09-1985,11909,1985,9,23,0
24-09-1985,12396,1985,9,24,1
25-09-1985,11695,1985,9,25,2
26-09-1985,12038,1985,9,26,3
27-09-1985,11926,1985,9,27,4
28-09-1985,9584,1985,9,28,5
29-09-1985,9236,1985,9,29,6
30-09-1985,11560,1985,9,30,0
01-10-1985,11719,1985,10,1,1
02-10-1985,11365,1985,10,2,2
03-10-1985,11359,1985,10,3,3
04-10-1985,11810,1985,10,4,4
05-10-1985,9578,1985,10,5,5
06-10-1985,8928,1985,10,6,6
07-10-1985,11024,1985,10,7,0
08-10-1985,11358,1985,10,8,1
09-10-1985,10959,1985,10,9,2
10-10-1985,11057,1985,10,10,3
11-10-1985,11184,1985,10,11,4
12-10-1985,8948,1985,10,12,5
13-10-1985,8515,1985,10,13,6
14-10-1985,10651,1985,10,14,0
15-10-1985,11353,1985,10,15,1
16-10-1985,10784,1985,10,16,2
17-10-1985,10809,1985,10,17,3
18-10-1985,10849,1985,10,18,4
19-10-1985,8847,1985,10,19,5
20-10-1985,8481,1985,10,20,6
21-10-1985,10773,1985,10,21,0
22-10-1985,11023,1985,10,22,1
23-10-1985,10698,1985,10,23,2
24-10-1985,10657,1985,10,24,3
25-10-1985,10892,1985,10,25,4
26-10-1985,8721,1985,10,26,5
27-10-1985,8823,1985,10,27,6
28-10-1985,10510,1985,10,28,0
29-10-1985,10790,1985,10,29,1
30-10-1985,10666,1985,10,30,2
31-10-1985,10246,1985,10,31,3
01-11-1985,11095,1985,11,1,4
02-11-1985,8875,1985,11,2,5
03-11-1985,8442,1985,11,3,6
04-11-1985,10896,1985,11,4,0
05-11-1985,11119,1985,11,5,1
06-11-1985,10695,1985,11,6,2
07-11-1985,10865,1985,11,7,3
08-11-1985,10798,1985,11,8,4
09-11-1985,8788,1985,11,9,5
10-11-1985,8338,1985,11,10,6
11-11-1985,10348,1985,11,11,0
12-11-1985,10984,1985,11,12,1
13-11-1985,10505,1985,11,13,2
14-11-1985,10837,1985,11,14,3
15-11-1985,10971,1985,11,15,4
16-11-1985,8718,1985,11,16,5
17-11-1985,8545,1985,11,17,6
18-11-1985,10721,1985,11,18,0
19-11-1985,10800,1985,11,19,1
20-11-1985,10829,1985,11,20,2
21-11-1985,10638,1985,11,21,3
22-11-1985,11058,1985,11,22,4
23-11-1985,8814,1985,11,23,5
24-11-1985,8581,1985,11,24,6
25-11-1985,10816,1985,11,25,0
26-11-1985,11284,1985,11,26,1
27-11-1985,10766,1985,11,27,2
28-11-1985,8183,1985,11,28,3
29-11-1985,9922,1985,11,29,4
30-11-1985,8696,1985,11,30,5
01-12-1985,8549,1985,12,1,6
02-12-1985,10578,1985,12,2,0
03-12-1985,11263,1985,12,3,1
04-12-1985,10672,1985,12,4,2
05-12-1985,10604,1985,12,5,3
06-12-1985,10484,1985,12,6,4
07-12-1985,8535,1985,12,7,5
08-12-1985,8394,1985,12,8,6
09-12-1985,10607,1985,12,9,0
10-12-1985,10974,1985,12,10,1
11-12-1985,10433,1985,12,11,2
12-12-1985,10610,1985,12,12,3
13-12-1985,10145,1985,12,13,4
14-12-1985,8706,1985,12,14,5
15-12-1985,8253,1985,12,15,6
16-12-1985,10987,1985,12,16,0
17-12-1985,11453,1985,12,17,1
18-12-1985,10983,1985,12,18,2
19-12-1985,10917,1985,12,19,3
20-12-1985,11308,1985,12,20,4
21-12-1985,8916,1985,12,21,5
22-12-1985,8259,1985,12,22,6
23-12-1985,9859,1985,12,23,0
24-12-1985,9203,1985,12,24,1
25-12-1985,8031,1985,12,25,2
26-12-1985,10022,1985,12,26,3
27-12-1985,11484,1985,12,27,4
28-12-1985,9248,1985,12,28,5
29-12-1985,8526,1985,12,29,6
30-12-1985,11644,1985,12,30,0
31-12-1985,11485,1985,12,31,1
01-01-1986,8444,1986,1,1,2
02-01-1986,9446,1986,1,2,3
03-01-1986,10327,1986,1,3,4
04-01-1986,8807,1986,1,4,5
05-01-1986,8397,1986,1,5,6
06-01-1986,10293,1986,1,6,0
07-01-1986,10716,1986,1,7,1
08-01-1986,10065,1986,1,8,2
09-01-1986,10056,1986,1,9,3
10-01-1986,10659,1986,1,10,4
11-01-1986,8870,1986,1,11,5
12-01-1986,8274,1986,1,12,6
13-01-1986,10206,1986,1,13,0
14-01-1986,10739,1986,1,14,1
15-01-1986,10403,1986,1,15,2
16-01-1986,10387,1986,1,16,3
17-01-1986,10674,1986,1,17,4
18-01-1986,8843,1986,1,18,5
19-01-1986,8354,1986,1,19,6
20-01-1986,10489,1986,1,20,0
21-01-1986,10856,1986,1,21,1
22-01-1986,10398,1986,1,22,2
23-01-1986,10388,1986,1,23,3
24-01-1986,10511,1986,1,24,4
25-01-1986,9021,1986,1,25,5
26-01-1986,8328,1986,1,26,6
